author_id,article_id
240625,748369
1525058,748369
532980,748370
1704196,748371
287512,748372
44313,748373
837742,748374
545723,748375
1632486,748376
1154264,748396
1191387,748397
694260,748398
1076572,748399
1622784,748400
525291,748401
419410,748402
1154773,748403
444936,748404
62099,748405
705918,748406
1292874,748406
1374245,748407
62099,748408
148398,748408
403149,748409
62889,748410
547244,748411
1510222,748412
1510074,748413
795197,748414
490126,748415
1537056,748416
803625,748416
903731,748416
696587,748417
232505,748418
575450,748419
879004,748420
1260754,748421
314567,748421
490126,748422
585221,748422
733465,748423
261606,748423
1155826,748424
535865,748425
596167,748425
290890,748426
862417,748426
752457,748427
511420,748427
179063,748428
505754,748429
1154264,748430
1135,748431
460172,748432
1151681,748433
370954,748434
1660856,748435
1167357,748435
1508057,748435
15974,748436
946559,748436
523688,748436
1165678,748437
488104,748438
160397,748438
783140,748439
55744,748439
292913,748439
78677,748440
180338,748441
1155826,748442
299640,748443
1304198,748444
335900,748445
36971,748445
1233006,748445
603413,748446
649729,748446
460609,748446
1355789,748446
1230197,748446
772572,748446
1469807,748447
1036383,748447
318094,748447
360380,748448
1369867,748448
351918,748449
447758,748449
1510222,748449
308567,748449
577053,748449
1480651,748449
728447,748449
752370,748450
876095,748451
1178356,748451
312467,748451
312467,748452
1175007,748453
290065,748454
765068,748455
274866,748455
1509950,748455
285351,748456
786145,748456
1423633,748457
369815,748458
1503501,748458
1364861,748459
1482351,748459
783325,748459
1291400,748459
895049,748459
1555395,748460
418304,748460
140115,748460
1178356,748461
1272069,748461
487967,748462
547203,748462
1186909,748463
129278,748463
540924,748463
358570,748464
431572,748464
473858,748465
767742,748465
982785,748465
1081793,748466
1251366,748467
64540,748467
1251366,748468
510837,748469
84543,748469
405288,748470
1394622,748471
431572,748472
26502,748472
590271,748472
567385,748473
1180415,748474
473417,748474
1444753,748475
479964,748476
354127,748477
971324,748478
1503482,748478
215729,748478
326636,748479
565516,748480
1472695,748481
914536,748482
1465017,748483
1584952,748484
1043789,748485
1643332,748486
636615,748487
1321413,748488
764002,748489
934790,748490
994449,748491
879696,748491
1480651,748491
473858,748491
1128175,748492
375782,748492
106610,748493
1282658,748493
1480651,748494
791758,748495
727245,748495
140115,748495
1178356,748496
949346,748497
308619,748498
1155826,748499
308769,748499
1690193,748500
548153,748501
1681683,748501
1079137,748502
450760,748504
511593,748505
444936,748505
68547,748506
519298,748507
173911,748507
473858,748508
385675,748509
1690435,748510
522661,748511
127383,748511
270730,748512
1138543,748512
1260754,748513
827780,748514
226729,748514
283129,748515
544526,748515
62099,748516
375782,748516
533312,748517
321771,748518
1077586,748519
1222902,748520
556452,748521
1175007,748521
1273022,748522
263376,748523
1660943,748523
803699,748523
1464988,748523
523032,748524
654563,748525
621973,748525
793159,748525
347730,748526
621973,748526
1491735,748527
1024578,748528
209082,748528
1466580,748529
760272,748529
23216,748529
523273,748529
1642918,748530
542989,748531
1053318,748532
689925,748533
1426065,748534
805339,748534
1287428,748535
1050953,748535
1193561,748535
1616672,748536
108172,748536
1600094,748537
1612738,748537
460385,748537
375782,748537
805339,748538
1180319,748538
1272069,748539
1178356,748539
1178293,748540
208807,748540
487967,748541
413115,748541
362733,748542
827780,748542
56513,748543
1382650,748543
721723,748544
180208,748544
666476,748545
375782,748545
1193561,748545
879696,748546
838345,748547
86693,748547
1620772,748548
228548,748548
1637097,748549
1456214,748550
358570,748551
431572,748551
1026844,748552
541324,748553
360865,748554
984499,748554
423081,748555
1120219,748556
532397,748557
1102663,748558
358570,748558
1497420,748559
521802,748559
488895,748559
173635,748560
62099,748560
1355789,748561
1378599,748562
1374767,748563
716400,748564
618166,748565
1253205,748566
919634,748567
833928,748568
755525,748569
532875,748570
318238,748571
69302,748572
83443,748573
127450,748574
288836,748575
1178600,748576
1607658,748577
1432159,748578
1677978,748579
444755,748580
546803,748581
1001302,748582
544526,748582
1231897,748583
51977,748584
681324,748584
485135,748584
946912,748584
547162,748585
1630380,748585
556452,748585
1469483,748585
62099,748586
1666647,748587
1133531,748587
273586,748588
752370,748589
556997,748590
1382650,748590
69593,748591
1455131,748591
458818,748591
591660,748591
1180813,748592
649294,748592
532397,748593
1456214,748594
1489686,748595
1569083,748595
465529,748596
1133841,748596
351918,748597
1480651,748597
973803,748597
728447,748597
516207,748598
1328378,748599
527164,748600
1308793,748600
1355108,748601
769041,748601
1264186,748602
879696,748602
1100587,748603
81584,748604
1522439,748605
62889,748605
1444753,748606
1331134,748606
1043418,748607
402782,748608
801414,748609
516207,748610
1695306,748610
1552830,748611
112749,748612
1094796,748613
1535016,748613
1009561,748614
533463,748614
795198,748614
163982,748615
795198,748615
1009561,748615
485135,748616
666476,748617
1338754,748618
1033610,748618
1186909,748619
473858,748619
982785,748619
803095,748620
536062,748621
532980,748622
544526,748622
1383471,748623
1402449,748623
1045109,748624
568140,748625
1202555,748626
752370,748627
372338,748628
388176,748629
26616,748630
1707517,748631
836552,748632
1329640,748632
337854,748632
542989,748633
62889,748657
375782,748658
1193561,748658
1132741,748659
308567,748660
1366752,748660
558514,748661
939177,748661
114853,748661
1558227,748662
957091,748663
1410998,748664
902428,748664
370958,748664
1609808,748665
180208,748665
1191345,748666
1222902,748667
418828,748667
444936,748668
1102556,748668
556997,748669
51893,748670
538213,748671
178900,748672
409469,748673
347802,748674
1615517,748675
1190831,748675
609269,748676
1027403,748677
1264186,748678
805339,748679
516646,748680
487967,748681
405288,748681
556452,748682
504666,748683
1553225,748683
536062,748683
430382,748684
1662898,748684
1061518,748685
1155692,748685
1630380,748686
539646,748686
1260754,748686
360865,748687
318238,748688
1674755,748689
431572,748689
249741,748690
450760,748691
369815,748692
375782,748692
1161968,748693
1214837,748694
608322,748695
1061895,748696
220786,748696
642904,748696
62099,748697
1308793,748697
263376,748698
261748,748698
1666093,748699
1319074,748700
864216,748700
1284700,748701
1543178,748702
749609,748702
1008964,748702
1263629,748702
864976,748703
18682,748703
160397,748704
431509,748704
519393,748704
1347370,748704
638027,748704
405099,748704
547162,748705
1175007,748705
1630380,748705
1469483,748705
544526,748706
1062667,748706
1616922,748706
529882,748706
475453,748707
369815,748707
95878,748708
1269207,748709
1180319,748710
1033610,748711
1491735,748712
666476,748713
1695306,748713
887159,748714
24418,748714
1165579,748715
915322,748715
678420,748716
772572,748716
112749,748717
532397,748718
209082,748719
106610,748720
1011319,748721
1479900,748722
1243287,748723
226729,748723
1263048,748724
26502,748725
69593,748726
1669305,748726
1026691,748727
1110214,748727
801414,748728
69593,748728
516207,748729
1695306,748729
1155692,748730
1695306,748731
479964,748731
564231,748732
487432,748733
1031512,748733
822058,748734
1369867,748735
360380,748735
863049,748736
656886,748737
423081,748738
996477,748738
1151567,748739
1186909,748739
408917,748740
318238,748741
1154693,748742
366724,748743
92367,748744
793263,748745
1417536,748746
778581,748747
554203,748748
1284067,748749
230016,748750
1265213,748751
622839,748751
220641,748752
1368668,748753
487432,748754
1613877,748755
367661,748756
78677,748757
62889,748758
1061319,748759
908564,748760
1585401,748760
1042426,748761
1348695,748762
1590989,748763
1347886,748764
539291,748765
1002686,748766
1668243,748767
1082812,748768
513486,748769
547244,748770
853394,748771
503719,748772
544526,748773
1105765,748774
1438790,748775
126098,748776
1630380,748777
179063,748777
754354,748778
150582,748779
1684021,748780
728447,748781
779205,748782
1319074,748783
1480651,748784
1308793,748785
505276,748786
261606,748787
733465,748787
1622784,748788
490126,748788
490126,748789
25533,748790
556452,748790
1154264,748791
1444407,748791
524551,748792
524551,748793
1133531,748794
1666647,748794
1555015,748794
507307,748795
1378599,748796
833224,748796
1075202,748797
106610,748798
485982,748798
1355789,748799
730200,748799
1453295,748800
375782,748800
1594550,748800
308567,748801
351918,748801
254060,748801
556997,748802
1382650,748802
1100587,748803
375782,748803
1452214,748804
430382,748804
1695306,748805
179063,748806
58644,748806
430382,748807
840329,748807
622050,748808
167780,748808
760272,748809
473858,748810
369815,748810
1193561,748811
1632486,748812
593628,748813
143696,748813
1110214,748814
369815,748815
994449,748815
795198,748816
445193,748816
1009561,748816
603413,748817
460609,748817
772572,748817
287512,748818
1382650,748818
1153187,748819
1189415,748819
523032,748819
387730,748820
409211,748821
1622826,748822
48739,748822
526076,748822
318486,748824
458818,748825
1155826,748825
1456214,748825
347802,748826
51893,748827
1079137,748827
1357713,748828
507307,748829
536892,748830
164010,748831
1328378,748832
1337695,748833
1503222,748834
780066,748835
1643332,748837
583312,748838
321610,748839
61926,748840
1316561,748840
1027253,748841
910458,748842
273586,748843
984628,748844
1541302,748845
539646,748846
1112464,748847
1510074,748848
498021,748849
379401,748849
1297230,748850
791161,748850
667831,748850
1178356,748850
1044379,748851
1175007,748851
517456,748852
1044379,748852
728447,748853
1330135,748854
1026691,748855
441474,748855
1024978,748856
315500,748857
1712345,748858
473858,748858
303069,748859
1497502,748859
993902,748860
723084,748860
876192,748860
1154492,748860
1476277,748861
639002,748861
1310329,748861
179063,748862
418828,748863
525702,748863
769041,748864
552884,748864
187404,748865
620908,748865
1643898,748865
1331132,748865
848184,748866
526048,748867
301921,748867
1626027,748867
146149,748867
650363,748868
1510222,748869
403149,748869
650363,748870
621252,748871
1369867,748871
876095,748872
47180,748873
1656859,748874
59482,748875
523070,748875
886971,748876
1600094,748877
805339,748878
921040,748879
369815,748880
62099,748880
1147215,748881
1193561,748882
62099,748882
1283553,748883
1180319,748883
1348695,748973
1295734,748974
1622784,748975
513247,748976
942544,748977
544532,748978
56856,748979
1348695,748979
1603344,748980
62099,748981
43512,748982
779671,748983
51107,748984
827753,748985
1082812,748985
1147841,748986
594107,748987
1263898,748988
431572,748989
1137793,748990
1399305,748991
23494,748992
1141034,748992
1082812,748993
544526,748994
367661,748994
528500,748995
1344947,748996
318762,748996
1682413,748996
754354,748997
647607,748998
50396,748999
1082812,748999
479650,749000
1478671,770752
1485847,770753
539697,770754
521467,770755
460609,770755
1258616,770756
734086,770756
261561,770757
1429034,770757
419227,770758
1618546,770758
318275,770758
1115,770758
460609,770759
732064,770759
1644558,770759
740164,770760
1137518,770761
1087787,770761
25020,770762
1130976,770763
1638244,770763
1191433,770763
1476361,770763
509109,770764
270737,770764
1267566,770764
1254111,770765
101042,770765
431459,770766
1331134,770766
593028,770767
1669863,770767
251055,770767
1073999,770768
1564038,770768
45389,770769
45389,770770
1612232,770770
913389,770770
83421,770770
675898,770771
1698681,770771
210232,770772
1133740,770772
444716,770773
247722,770773
146656,770774
193598,770774
767742,770774
816948,770775
1107594,770775
516828,770776
550923,770776
1612752,770776
714377,770777
1695056,770777
1475137,770777
374249,770777
987093,770778
1373266,770779
1521860,770779
430251,770780
1619288,770780
841393,770780
524870,770781
61452,770781
466056,770782
84610,770782
1566983,770782
877619,770783
13666,770783
901680,770783
1183850,770783
836245,770784
774345,770784
1194710,770784
1328656,770784
491796,770785
1680915,770785
1390508,770786
120607,770786
556040,770787
53083,770787
660338,770787
421037,770787
458656,770788
306110,770788
1480687,770789
1275229,770789
129959,770789
509109,770790
1267566,770790
270737,770790
93301,770791
1175360,770791
1287604,770791
491788,770791
477632,770792
1361672,770792
653815,770793
128049,770793
1613258,770794
397608,770795
540924,770795
113050,770796
780836,770796
1331134,770796
1612734,770797
822033,770797
1491807,770797
1333312,770798
1331134,770798
875089,770798
318321,770799
953034,770799
555154,770800
508700,770800
131350,770800
111453,770800
1431663,770800
876630,770800
459660,770800
739727,770800
957007,770801
899171,770801
249406,770801
796216,770802
638776,770802
309444,770802
1989,770803
634341,770804
643415,770804
139507,770805
175240,770805
579686,770806
1513005,770806
252469,770807
1566983,770807
1157493,770808
1552613,770808
1289509,770809
1680915,770809
733865,770810
540924,770810
903057,770811
1070117,770811
552823,770811
934710,770812
1051997,770812
548111,770813
1267566,770813
1335101,770814
1122459,770814
189578,770815
1287476,770815
456963,770816
1638244,770816
704,770817
1654970,770817
1154238,770817
441955,770818
554379,770818
704958,770818
33187,770819
1654687,770819
378923,770819
1654970,770819
260698,770820
1265372,770820
1154985,770821
521002,770821
1188498,770822
185576,770823
219642,770823
582997,770823
714377,770824
1513075,770824
318923,770824
404318,770824
481349,770825
593624,770825
904222,770825
913466,770826
302396,770826
1442372,770826
123415,770827
341087,770827
1407977,770827
1258661,770827
263868,770828
42849,770828
1171121,770829
650823,770829
1171121,770830
650823,770830
1120186,770831
1065866,770831
881071,770831
1025343,770831
1327611,770832
395534,770832
1388006,770833
61452,770833
1712345,770833
997520,770834
314336,770834
307088,770834
1615706,770835
633711,770835
363813,770836
1478671,770836
772896,770837
95172,770837
1497850,770838
1242428,770838
418600,770838
721908,770839
1418420,770839
129596,770839
1536424,770839
316299,770840
1154615,770840
267960,770840
550923,770840
1666067,770841
1085942,770841
363948,770842
500942,770842
874288,770843
592167,770843
838685,770843
1572435,770844
1617915,770844
1318540,770844
985597,770845
1356308,770845
973203,770845
747456,770846
587351,770846
973203,770846
627098,770847
656503,770848
1420477,770849
1287476,770849
159006,770850
1703711,770850
286811,770850
260599,770851
460609,770851
346237,770851
149196,770851
1210772,770852
875089,770852
487132,770853
718758,770853
1709689,770853
638033,770853
74620,770854
699138,770854
1076590,770854
172610,770854
1476361,770855
1638244,770855
624312,770855
380617,770856
801414,770856
875089,770857
362004,770858
159006,770858
1183425,770859
1358703,770859
668855,770860
1139828,770860
973203,770860
1509711,770861
973203,770861
948134,770862
1662536,770862
1030267,770863
367047,770863
251132,770863
304819,770864
567385,770864
875089,770864
1567273,770865
1602579,770865
991065,770865
624312,770865
830260,770866
1076978,770866
591284,770866
1558175,770867
140838,770867
691938,770868
417995,770868
391241,770868
55406,770868
308931,770868
1710700,770869
1014137,770869
1624589,770869
967733,770869
459872,770870
1331634,770870
308619,786496
1155826,786496
1231897,786497
117550,786498
52878,786499
814378,786500
1168602,786501
1631565,786502
790878,786503
761883,786504
509210,786505
1278260,786506
410260,786507
802832,786508
1623208,786509
83098,786510
982785,786511
982785,786512
473858,786512
179063,786513
804273,786513
1120524,786513
62099,786513
263376,786514
1032665,786515
303069,786515
479964,786516
1593499,786516
1149127,786517
1142069,786518
745197,786519
648158,786520
1674341,786521
144713,786521
676333,786521
1005461,786521
830866,786521
633113,786522
1128186,786523
848184,786524
1607658,786525
358570,786525
740129,786526
1027403,786526
1524221,786527
71471,786527
408917,786528
803370,786529
1456214,786529
1176385,786530
1191345,786530
242543,786531
351918,786531
447758,786531
958701,786531
1480651,786531
1694068,786532
1161428,786532
1381125,786533
546401,786533
1525952,786533
909394,786533
829605,786533
412281,786534
1535016,786535
1328687,786535
1280656,786535
668832,786536
827369,786536
900237,786536
1624015,786537
791964,786537
902431,786537
498313,786538
1320684,786538
330840,786538
769041,786539
1355108,786539
538319,786539
431283,786540
1028091,786541
878607,786541
830866,786542
1005461,786542
676333,786542
144713,786542
1674341,786542
383857,786543
312553,786544
318257,786544
45052,786545
485135,786545
1132741,786546
1272069,786547
1222902,786547
1415731,786547
1423633,786548
667831,786549
1284700,786549
908144,786549
474982,786549
1120219,786550
1139786,786550
526450,786550
402782,786551
445148,786552
1693774,786552
1707517,786553
721723,786554
25531,786555
1016882,786555
312023,786556
966517,786556
497322,786557
402782,786557
1513350,786558
1600170,786559
1612738,786559
1555395,786559
388179,786559
364672,786559
366724,786560
180338,786560
487192,786561
805339,786561
428319,786562
231976,786563
1120329,786563
377961,786564
1404682,786564
112310,786564
610441,786565
570941,786565
95878,786566
1695306,786566
901656,786567
1612738,786568
1555395,786568
536062,786568
473014,786568
769248,786569
101804,786569
392741,786570
315364,786570
558911,786571
1479900,786572
1693056,786572
1161735,786572
1679253,786572
301599,786573
303069,786573
127450,786574
539646,786575
1198184,786577
1315408,786577
473858,786577
79071,786578
431572,786578
1027403,786578
42158,786579
1629915,786579
73050,786579
1015715,812300
70562,812300
1194519,812300
1682645,812301
1682226,812301
1114942,812301
721717,812302
904222,812302
596884,812302
508851,812303
193424,812303
220043,812304
275697,812304
1541003,812304
461134,812305
364299,812305
411462,812305
1697674,812305
723582,812306
1180512,812306
890288,812306
1398249,812306
470745,812307
1706339,812307
149381,812307
910678,812307
1166313,812308
1280890,812309
575016,812309
1130291,812310
572054,812310
1274753,812311
533119,812311
285557,812311
1536522,812311
709333,812311
1631310,812312
1260856,812312
277718,812312
1536624,812313
1337877,812313
1662978,812313
1029967,812314
1098396,812314
276389,812314
841953,812315
1157261,812315
1552562,812316
368258,812316
155730,812317
56955,812317
715868,812317
528627,812318
56955,812318
324419,812319
793368,812319
574732,812319
1594505,812320
303231,812320
49638,812320
301572,812320
1382244,812321
834190,812321
390087,812321
534512,812322
62752,812322
405554,812323
1699702,812323
1611855,812323
1549345,812324
358163,812324
143684,812324
1313680,812325
1097187,812325
763495,812325
308082,812326
585020,812326
917018,812327
845346,812328
832273,812328
100530,812330
519908,812330
1259503,812330
143684,812330
551315,812331
543377,812331
437537,812331
507531,812332
308036,812332
173836,812333
173903,812333
1652748,812334
1685733,812334
1161581,812334
650242,812335
1119028,812335
275842,812336
1169909,812336
1194519,812336
318849,812337
1094934,812337
528045,812337
708915,812337
12665,812338
549194,812338
449174,812338
1060276,812338
1494540,812339
144904,812339
383946,812339
364270,812339
1405674,812340
419605,812340
139402,812340
288494,812341
66456,812341
6103,812342
388088,812342
263100,812342
66456,812342
482374,812343
410585,812343
294823,812344
210366,812344
173903,812344
11060,812345
508692,812345
957685,812345
267737,812345
1280591,812346
723582,812346
1185514,812346
1398249,812346
1106565,812347
785720,812347
551936,812347
1001759,812348
1134230,812348
1546111,812349
1078041,812349
1010888,812350
1119028,812350
354072,812351
1379870,812351
1194519,812351
653815,812352
861838,812352
1588233,812352
568091,812352
598210,812353
308036,812353
1222874,812354
1551457,812355
721874,812355
399288,812356
1382244,812357
1026478,812357
1077837,812357
390087,812357
57526,812358
128297,812359
176789,812360
401380,812360
1668805,812360
1071061,812361
1122308,812361
876768,812362
594461,812362
1140007,812363
573813,812363
1272179,812363
444648,812364
549023,812365
1693340,812365
406502,812365
1619802,812366
1401308,812366
1379870,812366
1674447,812367
167816,812367
1111450,812368
1652699,812368
349654,812368
46722,812369
1173029,812369
365587,812369
1167651,812369
816350,812370
1027028,812370
1175360,812370
1309657,812370
890288,812370
208772,812370
397602,812371
643080,812372
1099346,812372
1688830,812372
956449,812373
1371077,812373
434625,812374
278752,812374
744663,812374
879661,812374
1119352,812375
1078041,812375
942321,812376
1602619,812376
1578872,812376
562370,812377
890288,812377
715141,812378
1615886,812378
1367580,812378
466059,812378
1650436,812378
1163227,812379
1319859,812379
1618960,812379
329817,812379
971204,812380
1074127,812380
1187958,812380
1026522,812381
273782,812381
25468,812381
492307,812382
497302,812382
95172,812382
791195,812382
25468,812383
1314828,812383
1130507,812383
996578,812384
597853,812384
1344038,812385
1026479,812385
1151258,812386
1281829,812386
88199,812386
1438620,812386
816350,812387
1027028,812387
1309657,812387
649695,812387
208772,812387
1485607,812388
539227,812388
817988,812389
715083,812389
1598081,812390
1379870,812390
1270731,812391
193424,812391
1387771,812392
265474,812392
1258601,812393
790972,812393
64746,812393
1105374,812394
194999,812394
575016,812394
1070117,812395
903057,812395
552823,812395
365297,812396
101042,812396
1316256,812397
768045,812398
1562749,812399
780323,812399
532138,812399
1665372,812399
303999,812401
389776,812401
56955,812401
1414921,812402
539654,812402
737392,812403
960358,812404
799656,812404
340358,812404
760402,812405
1665774,812405
1330449,812405
841097,812405
101042,812405
318646,812406
373653,812406
841367,812406
782410,812407
1245926,812407
1502047,812407
1425829,812407
654242,812412
541348,812412
1155872,812412
468476,812412
838459,812413
677,812413
1289945,812414
841367,812414
715141,812415
1194519,812415
590478,812416
1058946,812416
1650436,812416
1154229,812417
1631010,812417
1260730,812417
784122,812418
101042,812418
51286,812419
210628,812419
942986,812419
134338,812420
738486,812420
1557801,812420
1503695,812421
1161581,812421
363397,812422
1119028,812422
1523335,812423
1525174,812423
942321,812424
1602619,812424
877017,812425
242807,812425
133998,812426
693041,812426
344124,812426
251114,812426
558832,812426
1203844,812426
1336993,812426
67218,812426
60300,812426
1237181,812427
1258634,812427
920817,812428
497302,812428
1661826,812428
1582561,812429
708915,812429
902159,812429
1410725,812429
1616924,812430
1707001,812430
942986,812430
210628,812430
272782,812431
575016,812431
1088222,812432
477968,812432
1292536,812432
834892,812432
1695901,812432
349024,812433
1436579,812433
668875,812434
890288,812434
458899,812434
662407,812434
709333,812434
840144,812435
1033984,812435
1189302,812436
145870,812436
242807,812437
877017,812437
1612968,812437
445304,812438
276964,812438
289455,812438
367127,812438
557978,812438
374894,812438
727487,812439
1596728,812439
1360434,812440
900424,812440
1355,812441
1045802,812441
161769,812442
144258,812442
1404611,812443
909257,812443
143684,812443
1579136,812443
380934,812444
987800,812444
890288,812444
1398249,812444
152026,812445
917018,812445
1151637,812445
341171,812446
173903,812446
112540,812447
388510,812447
684577,812448
388510,812448
881071,812449
1697471,812449
317817,812449
505886,812450
1081501,812450
580642,812451
1310500,812451
929627,812451
1194716,812452
567345,812452
1613857,812453
488601,812454
1492571,812454
244409,812454
407720,812455
235686,812455
1379870,812455
521535,812456
715083,812456
232065,812457
1024568,812457
434317,812458
483638,812458
793343,812458
1416883,812459
306197,812459
367820,812460
532167,812460
1309657,812461
1563703,812461
566853,812461
594557,812461
686914,812461
574732,812462
793368,812462
1470516,812462
392207,812465
426015,812465
989083,812465
1271623,812465
1414921,812466
951981,812466
459319,812467
1342063,812467
466059,812467
1105374,812468
1510880,812468
575016,812468
15809,812469
1476785,812469
305227,812470
1490736,812470
1219124,812471
1260856,812471
1157259,812472
1308100,812472
1625840,812472
1428394,812473
1346662,812473
994762,812474
532167,812474
62752,812475
534512,812475
1655847,812476
261411,812476
567345,812476
833094,812477
1024596,812477
1645786,812478
495654,812478
1650436,812478
1378581,812479
991520,812479
1335640,812479
1520334,812479
1394926,812480
508405,812481
74703,812481
173903,812481
244778,812482
1572966,812482
369853,812483
1679798,812483
1708361,812483
504436,812484
708915,812484
528509,812484
901706,812486
677,812486
833098,812487
830260,812487
1076978,812487
591284,812487
1639042,812487
59611,812487
875089,812487
230700,812488
1080209,812488
1697238,812489
64746,812489
670154,812490
1488284,812490
1154615,812490
371086,812491
816350,812491
1027028,812491
890288,812491
1420707,812491
1027028,812492
816350,812492
1309657,812492
208772,812492
208365,812492
1398249,812492
1309657,812493
1537339,812493
1563703,812493
515994,812494
450666,812494
397602,812495
125987,812496
1479095,812496
672170,812496
1392075,812496
1194710,812496
208772,812496
1083606,812497
1040704,812497
50168,812498
839850,812498
672170,812498
208772,812498
523691,812499
1348360,812499
261022,812499
309074,812500
1087416,812500
948127,812501
989444,812501
1095139,812501
706721,812501
284724,812502
1641184,812502
230180,812502
1244103,812503
677,812503
1347120,812504
995035,812504
901706,812505
128049,812505
934793,812506
421037,812506
737678,812507
400325,812507
151576,812507
654506,812508
832273,812508
393269,812509
325294,812509
922433,812509
1563703,812509
317975,812510
1027348,812510
622423,812510
112055,812510
1420719,812510
817383,812511
1048365,812511
1517753,812511
1436757,812512
575972,812512
1709306,812513
1084056,812514
1690877,812514
676897,812514
537663,812515
265474,812515
540636,812515
203789,812516
521149,812517
414852,812518
70562,812518
466059,812518
1584402,812519
46507,812519
271030,812519
1398249,812519
1618960,812520
341250,812520
329817,812520
925039,812520
1163227,812520
318469,812521
561019,812521
1163083,812521
1329221,812521
155967,812522
581590,812522
573146,812523
1010104,812523
1259503,812523
398651,812523
968667,812524
1471856,812524
749550,812524
1604579,812526
647377,812526
133998,812526
394952,812526
794857,812527
941501,812527
820765,812528
994762,812528
532167,812528
500801,812529
878580,812529
890288,812529
633127,812530
1708645,812530
1565632,812530
1553198,812531
945151,812532
242807,812532
1452188,812532
1169023,812533
680948,812533
1169023,812534
161202,812534
913843,812535
1379870,812535
190380,812536
189722,812536
1010104,812536
1259503,812536
1438620,812536
108585,812537
1167129,812537
649861,812537
339981,812538
1161889,812538
1072522,812538
1583093,812538
602408,812539
832273,812539
179568,812540
99157,812540
636922,812541
1664435,812541
488443,812541
808300,812541
58474,812541
487117,812541
1443083,812542
877149,812542
519908,812542
1573607,812542
366014,812542
759368,812543
251114,812543
1523582,812544
875673,812545
849367,812545
934414,812545
747059,812546
477326,812546
399070,812546
1323347,812546
1467096,812546
1709829,812547
1125098,812547
1702086,812547
173903,812547
1301374,812548
1111973,812548
841367,812548
83044,812548
1602343,812549
1650436,812549
602408,812550
832273,812550
1360908,812551
1098362,812551
1227542,812552
1239832,812552
788606,812552
877031,812553
446447,812553
575972,812553
1119071,812554
262035,812554
913039,812555
839850,812555
77631,812555
1221500,812556
1683703,812556
346295,812557
841312,812557
1395982,812558
1361320,812558
1412785,812558
1359,812558
1357162,812559
575016,812559
363962,812560
891173,812560
1106549,812560
1277891,812561
664216,812561
1180582,812561
264210,812561
94520,812562
1253558,812562
317299,812563
1148652,812563
908554,812564
1604802,812564
139339,812565
1085942,812565
890288,812565
1097893,812565
1612968,812566
306197,812566
242807,812566
1032455,812567
186347,812567
459772,812567
1502047,812567
1558416,812567
301236,812568
658822,812568
51286,812568
210628,812568
942986,812568
1498454,812569
1170723,812569
64061,812569
1089877,812570
1604617,812570
929627,812570
1372619,812571
291508,812571
1169909,812571
143418,812572
308058,812572
373653,812572
1226323,812572
1057311,812573
1153233,812573
1342656,812573
1001759,812574
68935,812574
449717,812575
829624,812576
410585,812576
1408251,812577
1648995,812577
874723,812577
816350,812578
1027028,812578
649695,812578
208772,812578
1364351,812579
1416883,812579
235686,812579
1379870,812579
841367,812579
1596728,812579
537663,812580
548231,812580
265474,812580
1607573,812581
1285442,812581
70088,812581
310232,812581
1609602,812582
605009,812582
429456,812583
874723,812583
1285168,812584
243350,812584
595513,812585
917018,812585
608455,812586
373653,812586
1227515,812586
908856,812587
1185514,812587
1556428,812588
368258,812588
867088,812589
575016,812589
1130725,812590
490798,812590
849160,812591
917221,812591
929627,812591
1414921,812592
1582716,812592
885118,812593
840172,812593
538243,812594
1155872,812594
468476,812594
541348,812594
447396,812595
500801,812595
878580,812595
890288,812595
1280458,812596
1708697,812596
1431595,812596
1315131,812596
539697,812596
1432713,812596
1438620,812596
106051,812596
1665774,812597
760402,812597
1169909,812597
246328,812598
567070,812598
731615,812599
394952,812599
276736,812600
1001759,812600
1695710,812600
517342,812601
63806,812601
270737,812601
1133992,812602
1459362,812602
501491,812603
209107,812603
24399,812603
1178391,812604
399743,812604
1194924,812604
403643,812604
503011,812604
436128,812604
453892,812605
693041,812605
1536099,812606
278752,812606
879661,812606
523818,812607
1510966,812607
1399219,812607
306333,812608
359002,812608
1452188,812609
242807,812609
1671835,812610
1650436,812610
720095,812611
1488191,812611
1621631,812611
500074,812611
57636,812612
529841,812612
1196163,812612
125996,812612
791828,812612
1035376,812613
670710,812613
1108191,812614
401334,812614
264901,812615
1441512,812615
1341769,812616
49731,812616
1151683,812617
891547,812617
70618,812617
1147068,812617
489752,812618
128049,812618
152369,812619
1710401,812619
24223,812619
533912,812620
1559032,812620
1056385,812620
1671379,812621
1021062,812621
701940,812622
1673355,812622
1534243,812622
1534243,812623
193601,812623
875033,812624
129529,812624
1088370,812625
1006989,812625
516953,812626
215670,812626
948724,812627
664514,812627
836059,812627
9841,812627
1329221,812627
1659367,812627
992626,812628
562162,812628
502983,812628
434311,812629
743476,812629
561760,812629
879685,812629
306333,812630
359002,812630
1178391,812631
399743,812631
1194924,812631
403643,812631
503011,812631
436128,812631
971204,812632
1074127,812632
1187958,812632
1372619,812633
291508,812633
1169909,812633
1618960,812634
341250,812634
329817,812634
925039,812634
1163227,812634
1195265,812635
785683,812635
1277891,812636
664216,812636
1180582,812636
264210,812636
1674447,812637
167816,812637
215670,812638
516953,812638
532733,812639
1618546,812639
524805,812640
596884,812640
422312,812641
504613,812641
275842,812642
1169909,812642
1194519,812642
586626,812643
1231831,812643
1015255,812644
410585,812644
