author_id,country_id
150229,35
150281,161
150420,118
150438,12
150582,45
150784,60
150942,101
151040,225
151104,45
151140,84
151238,45
151491,161
151531,55
151576,218
151846,35
151892,12
151920,40
152026,118
152085,225
152148,182
152310,106
152369,12
152391,166
152569,53
152591,188
152593,225
152840,13
152902,53
153181,101
153291,101
153303,13
153593,225
153965,161
154006,10
154052,71
154510,225
154615,225
154744,53
154919,161
155228,18
155310,46
155335,148
155730,225
155854,45
155967,118
156114,53
156667,123
157006,188
157053,225
157241,53
157282,52
157765,225
157850,13
157943,225
158042,53
158549,53
158781,218
158795,110
158815,101
158820,53
159006,35
159139,193
159168,101
159413,13
159460,45
159597,166
159858,45
160038,40
160192,53
160302,45
160352,225
160385,53
160397,1
160543,53
160691,53
160830,13
160949,225
160955,60
160967,28
160978,192
161003,106
161015,225
161043,225
161169,53
161195,35
161202,101
161206,55
161248,98
161282,118
161691,53
161707,35
161710,84
161766,35
161769,13
161806,225
161824,35
161854,45
161967,188
162008,101
162042,118
162076,18
162119,101
162173,53
162175,218
162198,35
162238,225
162273,101
162275,161
162506,35
162591,53
162636,53
162711,71
162720,53
162785,148
162850,28
163009,35
163071,91
163186,53
163342,53
163379,225
163401,173
163406,225
163495,35
163528,35
163537,106
163557,184
163620,153
163787,53
163889,28
163954,35
163963,35
163972,84
163982,53
164010,53
164081,28
164096,110
164165,225
164316,225
164378,101
164533,13
164585,35
164652,53
164972,182
165012,52
165101,28
165163,193
165223,99
165365,193
165524,225
165743,13
165885,45
165913,28
166269,99
166280,45
166292,53
166421,225
166426,55
166697,192
166775,225
166917,218
167383,28
167520,45
167534,53
167544,53
167743,53
167780,35
167816,179
167948,53
168470,101
168560,1
168665,174
168712,99
169038,225
169089,12
169122,12
169397,53
169500,96
169620,45
169626,162
169819,225
170046,161
170172,55
170176,161
170232,40
170322,166
170550,225
170585,104
170682,53
170695,55
170711,45
171177,225
171335,45
171585,218
171656,66
172004,35
172025,53
172047,53
172192,12
172610,161
172704,101
173400,45
173558,106
173570,40
173635,225
173637,53
173759,53
173836,225
173902,101
173903,13
173911,35
174042,84
174253,153
174528,45
174557,28
174668,179
174717,35
174719,53
174878,225
175119,12
175240,101
175437,84
175440,218
175678,53
175750,53
176059,218
176243,91
176351,35
176469,225
176519,225
176782,53
176789,28
176992,53
176996,225
177119,45
177215,123
177228,40
177349,225
177449,101
177503,45
177511,45
177819,53
178143,35
178424,101
178837,225
178871,101
178900,35
179062,166
179063,106
179093,101
179196,99
179257,28
179366,64
179373,35
179523,225
179533,12
179551,45
179568,35
179592,101
179610,161
179697,193
180208,218
180287,123
180338,53
180345,45
180517,161
180546,35
181588,161
182038,35
182436,162
182478,84
182634,225
182648,225
182786,101
182960,13
182981,35
183405,66
183481,53
183658,55
184223,71
184379,35
184890,101
184935,218
185406,35
185576,96
185679,35
185697,53
185710,45
185825,53
185982,28
186090,53
186128,225
186193,84
186337,53
186347,53
186440,161
186868,211
187185,13
187207,35
187240,40
187253,101
187293,12
187394,101
187404,35
187448,45
187450,148
187455,13
187528,28
187568,101
187611,225
187776,13
187824,118
188077,225
188086,118
188466,166
188487,101
188491,192
188518,161
